x,y,identifier,dataset_id,station_id,station_name,station_gaw_id,station_gaw_url,contributor_name,contributor_id,contributor_url,country_id,country_name_en,country_name_fr,gaw_id,instrument_name,instrument_model,instrument_serial,observation_date,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stdevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,monthly_date,monthly_columno3,monthly_stdevo3,monthly_npts,url
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-24:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-24T00:00:00Z,9,DS,330.9,6.2,,,10,27.0,1.47,2.0,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-23:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-23T00:00:00Z,9,DS,334.6,4.3,,,9,5.0,1.18,2.2,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-22:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-22T00:00:00Z,9,DS,318.3,15.2,,,10,12.0,1.44,2.1,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-21:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-21T00:00:00Z,9,DS,306.3,3.2,,,10,30.0,1.39,1.5,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-20:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-20T00:00:00Z,9,DS,318.3,2.7,,,10,26.0,1.45,1.8,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-19:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-19T00:00:00Z,9,DS,315.9,3.7,,,8,14.0,1.41,2.7,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-18:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-18T00:00:00Z,9,DS,330.7,2.2,,,8,19.0,1.49,2.1,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-17:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-17T00:00:00Z,9,DS,332.5,1.9,,,6,7.0,1.99,2.1,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-16:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-16T00:00:00Z,9,DS,338.8,4.5,,,11,5.0,1.22,1.9,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-15:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-15T00:00:00Z,9,DS,346.8,1.7,,,15,3.0,1.73,2.7,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-14:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-14T00:00:00Z,9,DS,327.4,3.8,,,10,31.0,1.42,2.2,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-13:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-13T00:00:00Z,9,DS,320.9,2.2,,,10,29.0,1.47,2.3,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-12:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-12T00:00:00Z,9,DS,348.4,8.3,,,10,27.0,1.42,1.7,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-11:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-11T00:00:00Z,9,DS,352.2,7.4,,,12,11.0,1.38,2.1,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-10:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-10T00:00:00Z,9,DS,325.8,2.1,,,10,33.0,1.38,1.8,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-09:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-09T00:00:00Z,9,DS,313.4,4.8,,,10,30.0,1.44,2.2,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-08:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-08T00:00:00Z,9,DS,298.9,5.7,,,10,32.0,1.40,2.2,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-07:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-07T00:00:00Z,9,DS,306.5,3.3,,,10,30.0,1.33,2.6,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-06:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-06T00:00:00Z,9,DS,316.5,3.4,,,11,31.0,1.36,2.4,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-05:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-05T00:00:00Z,9,DS,302.0,3.8,,,10,31.0,1.40,1.9,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-04:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-04T00:00:00Z,9,DS,307.7,7.8,,,10,28.0,1.38,1.7,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-03:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-03T00:00:00Z,9,DS,292.2,10.9,,,14,9.0,1.53,2.6,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-02:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-02T00:00:00Z,9,DS,299.4,2.8,,,10,23.0,1.34,1.8,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-07-01:STN261.BR005.201407.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,9,DS,321.0,4.5,,,10,28.0,1.36,1.7,2014-07-01T00:00:00Z,320.1,14.7,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201407.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-30:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-30T00:00:00Z,9,DS,309.6,5.8,,,10,31.0,1.35,1.4,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-29:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-29T00:00:00Z,9,DS,328.0,5.1,,,11,26.0,1.35,1.2,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-28:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-28T00:00:00Z,9,DS,332.8,4.5,,,11,25.0,1.40,1.5,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-27:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-27T00:00:00Z,9,DS,335.8,4.8,,,12,23.0,1.25,1.1,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-26:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-26T00:00:00Z,9,DS,288.1,4.6,,,9,20.0,1.34,1.3,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-25:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-25T00:00:00Z,9,DS,293.7,6.8,,,10,14.0,1.57,1.5,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-24:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-24T00:00:00Z,9,DS,311.2,3.0,,,11,25.0,1.39,1.3,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-23:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-23T00:00:00Z,9,DS,324.8,3.8,,,10,19.0,1.38,0.7,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-22:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-22T00:00:00Z,9,DS,347.2,3.4,,,11,24.0,1.33,1.1,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-21:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-21T00:00:00Z,9,DS,357.1,2.4,,,11,22.0,1.42,1.3,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-20:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-20T00:00:00Z,9,DS,368.0,5.9,,,10,24.0,1.38,1.3,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-19:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-19T00:00:00Z,9,DS,357.0,7.9,,,10,21.0,1.39,1.5,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-18:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-18T00:00:00Z,9,DS,328.4,2.7,,,10,23.0,1.25,1.2,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-17:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-17T00:00:00Z,9,DS,335.3,2.1,,,12,11.0,1.34,1.8,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
22.97,40.52,Brewer:MKII:5:TotalOzone_1.0:261:AUTH:WOUDC:2014-06-16:STN261.BR005.201406.TO1,TotalOzone_1.0,261,Thessaloniki,THE,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-THE,Aristotle University of Thessaloniki,AUTH:WOUDC,http://lap.physics.auth.gr/,GRC,Greece,Grèce,,Brewer,MKII,5,2014-06-01T00:00:00Z,2014-06-16T00:00:00Z,9,DS,333.1,4.9,,,11,29.0,1.32,1.1,2014-06-01T00:00:00Z,340.1,21.3,30.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn261/brewer/2014/STN261.BR005.201406.TO1
